Loading GUI...
Loading GUI...
2015-08-19 14:14:57,724 INFO Parsing file  from TeX
2015-08-19 14:14:57,725 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:14:59,418 INFO Parsing file  from TeX
2015-08-19 14:14:59,419 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:17:52,874 INFO Parsing file  from TeX
2015-08-19 14:17:52,875 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:17:53,267 INFO Parsing file  from TeX
2015-08-19 14:17:53,267 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:17:53,820 INFO Parsing file  from TeX
2015-08-19 14:17:53,820 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:17:54,331 INFO Parsing file  from TeX
2015-08-19 14:17:54,331 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:17:54,907 INFO Parsing file  from TeX
2015-08-19 14:17:54,907 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:17:59,131 INFO Parsing file aux.tex from TeX
2015-08-19 14:17:59,134 DEBUG Si, es un WriteUp
2015-08-19 14:17:59,135 INFO Parsing done...
2015-08-20 09:52:16,132 DEBUG Selected tab_21
2015-08-20 09:52:17,758 DEBUG Selected tab_20
2015-08-20 09:52:18,938 DEBUG Selected tab_21
2015-08-20 09:52:20,017 DEBUG Selected tab_20
2015-08-20 09:52:23,830 DEBUG Selected tab_21
2015-08-20 09:58:03,250 INFO Selected file: /home/antonio/projects/CERN/DataPreservation/aux.tex
2015-08-20 09:58:06,385 INFO Parsing file aux.tex from TeX
2015-08-20 09:58:06,398 DEBUG Si, es un WriteUp
2015-08-20 09:58:06,398 INFO Parsing done...
2015-08-20 09:59:02,856 DEBUG Selected tab: 1
2015-08-20 09:59:08,737 DEBUG Selected tab: 0
2015-08-20 09:59:10,109 DEBUG Selected tab: 1
2015-08-20 09:59:11,116 DEBUG Selected tab: 0
2015-08-20 10:04:23,155 DEBUG Selected tab_21
2015-08-20 10:04:27,184 DEBUG Selected tab: 1
2015-08-20 10:04:32,353 DEBUG Selected tab: 0
2015-08-20 10:04:33,909 DEBUG Selected tab_20
2015-08-20 10:34:28,064 DEBUG Selected tab_21
2015-08-20 10:49:35,696 DEBUG Selected tab_20
2015-08-20 10:49:37,111 DEBUG Selected tab_21
2015-08-20 10:49:44,313 DEBUG Selected tab_20
2015-08-20 10:49:45,616 DEBUG Selected tab_21
2015-08-20 11:00:11,196 INFO Loaded file: /home/antonio/projects/CERN/ShortWriteUps/b002.tex
2015-08-20 11:00:11,197 INFO Loaded file: /home/antonio/projects/CERN/ShortWriteUps/b100.tex
2015-08-20 11:00:11,197 INFO Loaded file: /home/antonio/projects/CERN/ShortWriteUps/b101.tex
2015-08-20 11:00:15,354 INFO Parsing file b002.tex from TeX
2015-08-20 11:00:15,411 INFO Parsing done...
2015-08-20 11:00:15,411 INFO Parsing file b100.tex from TeX
2015-08-20 11:00:15,421 INFO Parsing done...
2015-08-20 11:00:15,422 INFO Parsing file b101.tex from TeX
2015-08-20 11:00:15,422 INFO Parsing done...
2015-08-20 11:03:22,810 INFO Parsing file aux.tex from TeX
2015-08-20 11:03:22,862 INFO Parsing done...
2015-08-20 11:03:22,862 INFO Parsing file auxTools.py from TeX
2015-08-20 11:03:22,868 DEBUG 'NoneType' object has no attribute 'group'
2015-08-20 11:03:22,868 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-20 11:04:22,179 INFO Parsing file aux.tex from TeX
2015-08-20 11:04:22,181 INFO ID: B100
Name: Binomial Coefficient
